id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
81886,Janet Theresa Moreau (-Stone),F,24.0,170.0,62.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
81902,"Timothy Frank ""Tim"" Morehouse",M,30.0,188.0,91.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Sabre, Team",Silver
81991,"Charlene Frances ""Char"" Morett",F,26.0,165.0,52.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
81999,"Robert Willis ""Bob"" Morey, Jr.",M,20.0,183.0,78.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
82008,"Alexandra Patricia ""Alex"" Morgan",F,23.0,173.0,62.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
82010,Allen Jerome Morgan,M,23.0,,,United States,USA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,Gold
82167,Dorothy Sarkis Morkis,F,33.0,172.0,59.0,United States,USA,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
82239,"William Clifton ""Bill"" Morris, III",M,25.0,180.0,73.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Shooting,Shooting Men's Trap,Bronze
82248,George Hayes Morris,M,22.0,178.0,70.0,United States,USA,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
82250,Glenn Edward Morris,M,24.0,188.0,84.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,Gold
82254,Jason Newth Morris,M,25.0,178.0,80.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Middleweight,Silver
82267,"Herbert Roger ""Herb"" Morris",M,21.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,Gold
82268,"Ronald Hugh ""Ron"" Morris",M,25.0,178.0,70.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Pole Vault,Silver
82271,Sandi Morris,F,24.0,173.0,62.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,Silver
82280,Warren Randall Morris,M,22.0,180.0,86.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Bronze
82283,"Alvin Roy ""Allie"" Morrison",M,23.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
82292,Melissa Renee Morrison (-Howard),F,29.0,164.0,56.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,Bronze
82292,Melissa Renee Morrison (-Howard),F,33.0,164.0,56.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres Hurdles,Bronze
82302,Bobby Joe Morrow,M,21.0,186.0,75.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,Gold
82302,Bobby Joe Morrow,M,21.0,186.0,75.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,Gold
82302,Bobby Joe Morrow,M,21.0,186.0,75.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
82306,"Kenneth Arlington ""Ken"" Morrow",M,23.0,193.0,95.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
82336,Jay Paul Mortenson,M,21.0,190.0,86.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
82369,"Samuel A. ""Sammy"" Mosberg",M,23.0,166.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Lightweight,Gold
82388,"Jonathan ""Jonny"" Moseley",M,22.0,180.0,82.0,United States,USA,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Moguls,Gold
82415,"Glenn Edward ""Ed"" Moses",M,20.0,180.0,78.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,Silver
82415,"Glenn Edward ""Ed"" Moses",M,20.0,180.0,78.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
82416,Edwin Corley Moses,M,20.0,186.0,72.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres Hurdles,Gold
82416,Edwin Corley Moses,M,28.0,186.0,72.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,Gold
82416,Edwin Corley Moses,M,33.0,186.0,72.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,Bronze
82418,Merrill Moses,M,30.0,191.0,97.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
82558,Alan Edward Mouchawar,M,28.0,185.0,88.0,United States,USA,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Silver
82594,Fay R. Moulton,M,28.0,175.0,70.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,Bronze
82594,Fay R. Moulton,M,30.0,175.0,70.0,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,Silver
82600,Tara Mounsey,F,19.0,167.0,68.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
82600,Tara Mounsey,F,23.0,167.0,68.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
82625,Alonzo Harding Mourning,M,30.0,206.0,117.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold
82691,"Victoria ""Vicki"" Movsessian (-Lamoriello)",F,25.0,165.0,64.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
82717,Diane Marie Moyer,F,26.0,172.0,66.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
82863,Eric C. Mueller,M,25.0,200.0,102.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Silver
82869,Peter Alan Mueller,M,21.0,180.0,77.0,United States,USA,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,000 metres",Gold
82900,Dalilah Muhammad,F,26.0,173.0,55.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,Gold
82901,Ibtihaj Muhammad,F,30.0,170.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze
82998,"John Muldoon, Jr.",M,24.0,183.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Gold
83009,"John Francis ""Jack"" Mulhern",M,24.0,,,United States,USA,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
83018,"Kimberly Duane ""Kim"" Mulkey (-Robertson-)",F,22.0,162.0,57.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
83076,Harold Powers Muller,M,18.0,185.0,86.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's High Jump,Silver
83178,"William Danforth ""Bill"" Mulliken",M,20.0,189.0,83.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 200 metres Breaststroke,Gold
83179,"Christopher Paul ""Chris"" Mullin",M,20.0,200.0,98.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
83179,"Christopher Paul ""Chris"" Mullin",M,28.0,200.0,98.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Gold
83183,Siri Lynn Mullinix,F,22.0,170.0,63.0,United States,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
83188,"Jeffrey Vincent ""Jeff"" Mullins",M,22.0,192.0,86.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Gold
83355,Thalia Janina Munro,F,22.0,177.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
83392,Diana Marie Munz (-DePetro),F,18.0,162.0,56.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Freestyle,Silver
83392,Diana Marie Munz (-DePetro),F,18.0,162.0,56.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
83392,Diana Marie Munz (-DePetro),F,22.0,162.0,56.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 800 metres Freestyle,Bronze
83462,Ira James Murchison,M,23.0,165.0,65.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
83463,Loren Murchison,M,21.0,174.0,68.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
83463,Loren Murchison,M,25.0,174.0,68.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
83474,Margaret Murdock (Thompson-),F,33.0,163.0,73.0,United States,USA,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Silver
83514,Clayton Murphy,M,21.0,180.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Bronze
83517,"Richard Frederick ""Dick"" Murphy",M,20.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Gold
83519,"Edward S. ""Eddie"" Murphy",M,27.0,,,United States,USA,1932 Winter,1932,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 5,000 metres",Silver
83521,Frank Dwyer Murphy,M,22.0,177.0,62.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pole Vault,Bronze
83530,John Joseph Murphy,M,19.0,196.0,88.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
83530,John Joseph Murphy,M,19.0,196.0,88.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,Bronze
83534,Kelly Murphy,F,26.0,188.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
83545,Ryan Murphy,M,21.0,191.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,Gold
83545,Ryan Murphy,M,21.0,191.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,Gold
83545,Ryan Murphy,M,21.0,191.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
83551,"Edward B. ""Ted"" Murphy",M,28.0,198.0,99.0,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Silver
83573,"Frederic Seymour ""Fred"" Murray",M,25.0,180.0,66.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 110 metres Hurdles,Bronze
83692,Meghan Musnicki,F,29.0,183.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
83692,Meghan Musnicki,F,33.0,183.0,73.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
83703,"Madeline ""Maddie"" Musselman",F,18.0,181.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
83857,"Edwin Earl ""Ed"" Myers",M,23.0,175.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Pole Vault,Bronze
83858,"Kenneth ""Ken"" Myers",M,23.0,185.0,79.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Fours,Silver
83858,"Kenneth ""Ken"" Myers",M,31.0,185.0,79.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Single Sculls,Silver
83858,"Kenneth ""Ken"" Myers",M,35.0,185.0,79.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Double Sculls,Gold
83864,Paula Jean Myers-Pope,F,17.0,162.0,51.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Diving,Diving Women's Platform,Silver
83864,Paula Jean Myers-Pope,F,22.0,162.0,51.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Diving,Diving Women's Platform,Bronze
83864,Paula Jean Myers-Pope,F,25.0,162.0,51.0,United States,USA,1960 Summer,1960,Summer,Roma,Diving,Diving Women's Springboard,Silver
83864,Paula Jean Myers-Pope,F,25.0,162.0,51.0,United States,USA,1960 Summer,1960,Summer,Roma,Diving,Diving Women's Platform,Silver
83888,John Cary Mykkanen,M,17.0,180.0,66.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,Silver
83925,"Lawrence Ellwyne ""Larry"" Myricks",M,32.0,186.0,82.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,Bronze
83976,John Phillips Naber,M,20.0,198.0,88.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Freestyle,Silver
83976,John Phillips Naber,M,20.0,198.0,88.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
83976,John Phillips Naber,M,20.0,198.0,88.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Backstroke,Gold
83976,John Phillips Naber,M,20.0,198.0,88.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Backstroke,Gold
83976,John Phillips Naber,M,20.0,198.0,88.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
84014,"Alexander Michael ""Alex"" Naddour",M,25.0,170.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
84420,Nadia Anita Louise Nall (-Richesson),F,16.0,165.0,56.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,Silver
84420,Nadia Anita Louise Nall (-Richesson),F,16.0,165.0,56.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
84420,Nadia Anita Louise Nall (-Richesson),F,16.0,165.0,56.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
84448,Eric John Namesnik,M,21.0,185.0,78.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Individual Medley,Silver
84448,Eric John Namesnik,M,25.0,185.0,78.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Individual Medley,Silver
84508,Nancy Lynn Napolski-Johnson,F,26.0,157.0,56.0,United States,USA,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",Gold
84607,"Theodore Allison ""Ted"" Nash, II",M,27.0,193.0,86.0,United States,USA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,Gold
84607,"Theodore Allison ""Ted"" Nash, II",M,31.0,193.0,86.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,Bronze
84627,"Ronald Alan ""Ron"" Naslund",M,28.0,186.0,86.0,United States,USA,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
84962,Blaine Neal,M,30.0,196.0,114.0,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
84965,Lia Neal,F,17.0,178.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
84965,Lia Neal,F,21.0,178.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
85124,"Michael Robert ""Mike"" Neill",M,30.0,185.0,86.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
85129,"Sandra Lynn ""Sandy"" Neilson (-Bell)",F,16.0,173.0,63.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,Gold
85129,"Sandra Lynn ""Sandy"" Neilson (-Bell)",F,16.0,173.0,63.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
85129,"Sandra Lynn ""Sandy"" Neilson (-Bell)",F,16.0,173.0,63.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
85178,Bryshon Lorenzo Nellum,M,23.0,183.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
85183,Adam McCright Nelson,M,25.0,183.0,120.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Shot Put,Silver
85183,Adam McCright Nelson,M,29.0,183.0,120.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Shot Put,Gold
85188,"Cynthia Lee ""Cindy"" Nelson",F,20.0,168.0,64.0,United States,USA,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
85194,Frank Thayer Nelson,M,24.0,170.0,63.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pole Vault,Silver
85201,John Maurer Nelson,M,16.0,178.0,66.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
85201,John Maurer Nelson,M,20.0,178.0,66.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,Bronze
85201,John Maurer Nelson,M,20.0,178.0,66.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
85207,Lianne McLellan Nelson-Bennion,F,32.0,177.0,68.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
85216,William L. Nelson,M,,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Flyweight, Freestyle",Bronze
85217,"Francis Augustus ""Frank"" Nelson, Jr.",M,22.0,,,United States,USA,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
85283,"Edgar ""Ed"" Nemir",M,22.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
85352,Stephanie Nesbitt,F,19.0,165.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
85411,"Mildrette Netter (-Bell, -Graves)",F,20.0,158.0,51.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
85507,Kiley Neushul,F,23.0,173.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
85535,David Neville,M,24.0,193.0,77.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres,Bronze
85535,David Neville,M,24.0,193.0,77.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
85567,"Frederick Vaughn ""Fred"" Newhouse",M,27.0,175.0,68.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres,Silver
85567,"Frederick Vaughn ""Fred"" Newhouse",M,27.0,175.0,68.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
85594,Arthur Lewis Newton,M,21.0,160.0,51.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,Bronze
85594,Arthur Lewis Newton,M,21.0,160.0,51.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",Bronze
85595,"Chester Willard ""Chet"" Newton",M,20.0,172.0,,United States,USA,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
85598,"Francis Clement ""Frank"" Newton",M,30.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,Bronze
85913,"William Henry ""Bill"" Nieder",M,23.0,190.0,102.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Shot Put,Silver
85913,"William Henry ""Bill"" Nieder",M,27.0,190.0,102.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Shot Put,Gold
86143,"Isidor Gadar ""Jack"" Niflot",M,23.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
86564,Leonard Harvey Nitz,M,27.0,180.0,75.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
86564,Leonard Harvey Nitz,M,27.0,180.0,75.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
